Area_Name,HR,lon,lat
Van Nuys,13,-118.4661,34.2142
Olympic,2,-118.296,34.0636
Northeast,20,-118.1818,34.1225
West LA,5,-118.475,34.0954
Wilshire,3,-118.3453,34.046
Newton,7,-118.2696,34.0021
Harbor,19,-118.3091,33.8598
Foothill,11,-118.3878,34.2085
West Valley,11,-118.4771,34.1555
N Hollywood,19,-118.3594,34.1722
Northeast,17,-118.3005,34.0952
Devonshire,14,-118.5023,34.2575
Topanga,19,-118.6536,34.1883
Hollenbeck,7,-118.1965,34.0591
Devonshire,9,-118.5176,34.2649
Northeast,21,-118.2654,34.1119
Harbor,19,-118.2923,33.7538
Devonshire,10,-118.5025,34.2358
Topanga,10,-118.571,34.2084
Hollywood,20,-118.3136,34.0908
West LA,22,-118.3814,34.0594
Hollenbeck,19,-118.2013,34.04
West Valley,3,-118.536,34.1724
West LA,15,-118.4211,34.044
Van Nuys,1,-118.4651,34.1867
77th Street,7,-118.3168,33.98
Hollywood,4,-118.331,34.0962
West LA,20,-118.4457,34.0316
77th Street,13,-118.2739,33.9713
Harbor,12,-118.265,33.7799
Rampart,14,-118.2667,34.0538
Foothill,21,-118.2937,34.2428
Northeast,15,-118.2951,34.1054
Wilshire,10,-118.3386,34.0835
West LA,7,-118.5556,34.0385
Hollywood,7,-118.3417,34.1006
Northeast,21,-118.2877,34.0947
West LA,6,-118.4927,34.0582
Newton,17,-118.2522,34.0133
Wilshire,8,-118.3429,34.0649
Van Nuys,11,-118.4312,34.1904
Van Nuys,12,-118.4663,34.1526
Topanga,14,-118.5974,34.1679
Newton,11,-118.274,34.0011
West Valley,8,-118.4859,34.2012
Hollywood,9,-118.3561,34.1017
Foothill,5,-118.2905,34.235
Olympic,16,-118.2989,34.0526
77th Street,8,-118.2871,34.0037
Harbor,7,-118.3112,33.7147
Newton,7,-118.2564,33.9748
77th Street,17,-118.285,33.9727
Newton,1,-118.274,34.0112
Newton,10,-118.23,34.0336
Devonshire,20,-118.5062,34.3327
Newton,13,-118.2442,34.0172
Southeast,13,-118.2739,33.9284
Pacific,23,-118.4634,33.9926
Central,18,-118.2585,34.0462
Northeast,12,-118.2483,34.0985
West LA,21,-118.4692,34.0427
West LA,15,-118.4941,34.0605
77th Street,14,-118.3068,33.96
Pacific,12,-118.4162,33.9916
Newton,2,-118.28,33.9942
Rampart,13,-118.2711,34.0579
Newton,9,-118.2696,34.0021
West Valley,0,-118.4912,34.2077
N Hollywood,16,-118.3965,34.2014
Van Nuys,1,-118.4651,34.1867
Foothill,14,-118.3973,34.271
Southeast,4,-118.2781,33.9456
Devonshire,13,-118.5023,34.2575
Devonshire,14,-118.4891,34.272
Van Nuys,15,-118.4673,34.154
Devonshire,8,-118.5471,34.2919
Central,8,-118.2383,34.0623
N Hollywood,18,-118.3921,34.1794
Newton,7,-118.2521,34.0112
West Valley,13,-118.4805,34.1298
Newton,11,-118.2653,34.0111
N Hollywood,18,-118.3179,34.1524
Southwest,1,-118.2811,34.0178
Devonshire,14,-118.4807,34.2356
Southeast,19,-118.2781,33.9374
Southwest,9,-118.2915,34.0037
Hollywood,22,-118.3311,34.1039
Topanga,8,-118.6249,34.1555
Foothill,15,-118.3946,34.2387
Devonshire,16,-118.5361,34.2645
Devonshire,8,-118.4895,34.2357
Olympic,4,-118.3157,34.0472
Newton,3,-118.244,34.0245
Southwest,15,-118.3045,34.0182
Topanga,12,-118.5882,34.1703
Topanga,16,-118.5623,34.2156
Topanga,14,-118.5885,34.22
West LA,10,-118.4455,34.0584
77th Street,18,-118.2629,33.9711
N Hollywood,19,-118.4052,34.2012
Olympic,20,-118.2879,34.0499
Devonshire,18,-118.5023,34.2575
Foothill,18,-118.2937,34.2428
Newton,2,-118.2805,34.0002
Wilshire,13,-118.3695,34.0782
77th Street,17,-118.309,33.96
Hollenbeck,11,-118.2194,34.0281
77th Street,21,-118.2783,33.9679
Southeast,19,-118.2781,33.9456
Topanga,12,-118.6426,34.2345
Topanga,12,-118.6147,34.201
Van Nuys,13,-118.4455,34.2048
Wilshire,9,-118.3762,34.0595
Northeast,12,-118.1991,34.1133
Van Nuys,12,-118.4531,34.1517
Newton,17,-118.2565,33.993
77th Street,8,-118.2827,33.9611
Hollenbeck,22,-118.1942,34.0227
Mission,13,-118.4697,34.2537
N Hollywood,20,-118.3747,34.1867
N Hollywood,6,-118.379,34.1649
77th Street,17,-118.3003,33.9762
77th Street,7,-118.2871,33.997
Northeast,11,-118.224,34.1426
Harbor,20,-118.2924,33.7243
Van Nuys,13,-118.4488,34.2048
Newton,23,-118.2652,34.0039
West Valley,7,-118.5328,34.2084
Harbor,6,-118.3089,33.8191
Central,8,-118.2531,34.0474
Pacific,0,-118.4043,34.021
77th Street,7,-118.2817,33.9995
Northeast,9,-118.2874,34.1119
Foothill,23,-118.4321,34.2588
77th Street,0,-118.2783,33.9699
77th Street,20,-118.309,33.9564
Harbor,12,-118.2678,33.7739
West LA,21,-118.4738,34.0519
Northeast,17,-118.295,34.1077
West LA,6,-118.4604,34.0499
Southeast,19,-118.2784,33.9365
Pacific,7,-118.4295,34.0271
Wilshire,17,-118.3739,34.0583
Devonshire,17,-118.5907,34.2282
Northeast,11,-118.2675,34.1241
Wilshire,18,-118.3272,34.0761
Newton,19,-118.2719,34.0083
West LA,21,-118.4056,34.1114
West LA,11,-118.4927,34.0582
Hollenbeck,20,-118.1848,34.0802
Southwest,6,-118.3241,34.0146
Newton,16,-118.2588,34.0039
Wilshire,10,-118.3653,34.0634
Van Nuys,14,-118.4723,34.2012
Mission,18,-118.4696,34.2747
Hollywood,0,-118.3615,34.0945
Southwest,8,-118.3556,34.0216
Rampart,18,-118.2621,34.0574
Hollywood,19,-118.3056,34.0981
Foothill,16,-118.4073,34.2816
West LA,6,-118.4452,34.0738
Topanga,20,-118.6059,34.1811
Harbor,20,-118.2694,33.7948
77th Street,7,-118.3338,33.9806
West LA,15,-118.5114,34.05
77th Street,17,-118.3112,33.9564
West Valley,5,-118.4858,34.2084
Wilshire,14,-118.3608,34.0577
Newton,18,-118.2322,34.0296
N Hollywood,20,-118.3817,34.1758
77th Street,18,-118.2871,33.9933
Mission,15,-118.4502,34.2437
Newton,6,-118.2333,34.019
Newton,7,-118.2784,34.0102
Wilshire,9,-118.3614,34.0761
Wilshire,14,-118.3462,34.0835
Van Nuys,11,-118.4662,34.2121
77th Street,23,-118.2804,33.9642
West LA,21,-118.5098,34.0509
Wilshire,10,-118.3474,34.0762
Northeast,8,-118.2171,34.0951
West Valley,4,-118.5246,34.1939
77th Street,15,-118.3113,33.9417
N Hollywood,12,-118.3997,34.1867
N Hollywood,16,-118.3723,34.1611
Newton,18,-118.2506,34.0203
West Valley,15,-118.5225,34.2121
Southwest,1,-118.2916,34.0371
Harbor,20,-118.2905,33.8589
West LA,3,-118.4588,34.0465
N Hollywood,8,-118.3965,34.1722
77th Street,17,-118.2915,33.9875
N Hollywood,13,-118.4052,34.1867
Central,11,-118.2381,34.0455
Hollywood,22,-118.3615,34.0981
Newton,18,-118.2392,34.005
Southwest,16,-118.2959,34.0155
West Valley,10,-118.5406,34.1682
Newton,18,-118.2564,33.9893
Hollywood,10,-118.3215,34.1101
Rampart,12,-118.2669,34.0584
Southwest,17,-118.3723,34.0218
West Valley,7,-118.4771,34.2085
Olympic,12,-118.2853,34.0441
Northeast,20,-118.1968,34.1076
Topanga,21,-118.6234,34.1864
Central,22,-118.2259,34.0677
Mission,17,-118.4676,34.2319
West Valley,17,-118.5317,34.167
N Hollywood,0,-118.3703,34.1577
77th Street,13,-118.2871,33.9737
77th Street,15,-118.285,33.9693
Hollenbeck,15,-118.1959,34.0519
Devonshire,17,-118.5234,34.2649
Wilshire,6,-118.3509,34.0528
Pacific,0,-118.3962,33.9599
77th Street,8,-118.3309,33.9829
77th Street,20,-118.3304,33.9731
Central,9,-118.2474,34.059
Southwest,8,-118.3669,34.0291
N Hollywood,20,-118.379,34.194
Central,18,-118.2422,34.0571
Van Nuys,19,-118.4488,34.2048
Topanga,14,-118.5884,34.1938
Central,17,-118.2535,34.0544
N Hollywood,21,-118.4236,34.2084
West LA,13,-118.4516,34.1319
Newton,18,-118.2565,34.0039
West Valley,12,-118.4836,34.1939
Olympic,15,-118.2878,34.0728
Wilshire,2,-118.3765,34.0849
N Hollywood,14,-118.3744,34.1339
Central,9,-118.2504,34.0503
Van Nuys,18,-118.4575,34.2048
77th Street,15,-118.3256,33.9746
Southwest,8,-118.2977,34.0191
Southwest,15,-118.284,34.0352
West LA,15,-118.3814,34.0594
West Valley,17,-118.4749,34.2214
Devonshire,16,-118.4895,34.2357
Harbor,14,-118.2676,33.7797
Mission,16,-118.4328,34.2217
Mission,17,-118.4404,34.2353
Hollywood,16,-118.3103,34.0835
Southwest,20,-118.3696,34.0344
Devonshire,10,-118.5274,34.2355
West Valley,23,-118.536,34.1724
West LA,18,-118.4344,34.0423
Hollywood,17,-118.3416,34.0907
Southwest,0,-118.3002,34.0173
Rampart,22,-118.2748,34.0725
Hollywood,17,-118.3496,34.098
Rampart,12,-118.2596,34.0699
Mission,21,-118.4488,34.218
N Hollywood,8,-118.3965,34.2006
Hollenbeck,9,-118.2142,34.0417
Southwest,3,-118.3177,34.0208
Southwest,12,-118.2959,34.0121
Pacific,7,-118.4219,33.9918
Northeast,10,-118.2677,34.1126
Wilshire,10,-118.3482,34.0573
Newton,14,-118.274,34.0038
Mission,0,-118.4524,34.2499
Foothill,17,-118.2859,34.248
Southeast,15,-118.2605,33.9583
Harbor,18,-118.2876,33.7493
Van Nuys,17,-118.428,34.1475
77th Street,8,-118.3177,33.9764
Devonshire,10,-118.606,34.2572
Northeast,15,-118.2594,34.0889
Southeast,7,-118.2541,33.9449
77th Street,17,-118.3089,33.9924
West Valley,9,-118.4921,34.138
Olympic,16,-118.2967,34.0691
Newton,23,-118.2628,33.9857
Southwest,15,-118.3317,34.0295
Wilshire,13,-118.326,34.073
Mission,19,-118.4502,34.2354
N Hollywood,9,-118.3965,34.2085
Newton,12,-118.2696,34.0039
Northeast,3,-118.2212,34.0848
Harbor,13,-118.2923,33.7509
Topanga,15,-118.6049,34.172
Devonshire,16,-118.5842,34.2427
Pacific,21,-118.463,33.9923
77th Street,14,-118.3046,33.96
Newton,16,-118.2322,34.0315
West Valley,14,-118.522,34.1636
West LA,13,-118.4676,34.0563
Newton,11,-118.2506,34.0203
Topanga,7,-118.5623,34.2012
77th Street,20,-118.3003,33.9824
West Valley,11,-118.5546,34.1727
Olympic,18,-118.2904,34.0473
Rampart,8,-118.2868,34.0836
Wilshire,1,-118.344,34.0649
N Hollywood,18,-118.3856,34.1794
West LA,14,-118.3992,34.055
Newton,11,-118.2521,33.9922
Devonshire,5,-118.5886,34.25
N Hollywood,10,-118.3987,34.194
West Valley,9,-118.5011,34.2012
77th Street,19,-118.2827,33.9669
Pacific,16,-118.4222,34.0193
Southwest,20,-118.3229,34.0107
Newton,14,-118.2396,34.018
77th Street,11,-118.2871,33.9698
Harbor,21,-118.3129,33.723
Central,12,-118.2587,34.0497
Northeast,16,-118.1997,34.1395
Foothill,13,-118.4117,34.2737
Mission,10,-118.4633,34.2283
Olympic,18,-118.309,34.0517
Northeast,19,-118.2153,34.1351
Van Nuys,7,-118.4509,34.1827
Southwest,2,-118.3089,34.0109
Pacific,3,-118.3961,33.9488
Southeast,19,-118.2761,33.9401
Northeast,13,-118.2862,34.0958
Hollywood,17,-118.3338,34.098
Rampart,10,-118.2632,34.0687
Van Nuys,14,-118.4138,34.1576
Devonshire,10,-118.5154,34.2649
Wilshire,21,-118.3765,34.0836
Van Nuys,11,-118.4574,34.1612
Wilshire,16,-118.3528,34.0412
Hollywood,23,-118.3267,34.1016
Wilshire,6,-118.3528,34.0412
Mission,9,-118.4634,34.2215
77th Street,16,-118.2717,33.9601
Van Nuys,11,-118.4487,34.1509
Central,7,-118.2341,34.0627
Hollywood,23,-118.3136,34.0981
Hollywood,15,-118.3005,34.0908
Newton,17,-118.2412,34.0368
Devonshire,11,-118.5886,34.2427
West LA,5,-118.4354,34.0482
Foothill,21,-118.3965,34.2217
Wilshire,23,-118.3441,34.0803
Newton,16,-118.2675,34.0324
West LA,21,-118.4918,34.0483
Rampart,9,-118.2664,34.0782
Newton,13,-118.244,34.0245
Harbor,10,-118.2953,33.8498
Central,6,-118.2412,34.0615
77th Street,17,-118.2827,33.9965
N Hollywood,22,-118.4214,34.194
Southwest,7,-118.29,34.0074
N Hollywood,15,-118.4061,34.1966
Topanga,8,-118.6146,34.1878
Central,16,-118.251,34.0725
Devonshire,16,-118.5886,34.25
Mission,14,-118.4287,34.2095
Southwest,20,-118.329,34.0074
Harbor,22,-118.2813,33.7424
Foothill,16,-118.3973,34.271
Olympic,8,-118.2904,34.0443
77th Street,11,-118.2916,33.9628
Topanga,12,-118.6234,34.1864
West Valley,11,-118.5098,34.1723
Van Nuys,23,-118.4269,34.1813
Northeast,23,-118.2826,34.1153
Foothill,7,-118.3659,34.2265
Olympic,17,-118.3091,34.0545
Southwest,12,-118.3002,34.0109
Harbor,0,-118.2768,33.7792
Hollywood,9,-118.3299,34.0889
Hollenbeck,12,-118.2196,34.0431
Harbor,7,-118.2816,33.8703
Hollywood,9,-118.3387,34.0997
Foothill,10,-118.4144,34.2928
Southeast,22,-118.2915,33.958
West LA,14,-118.4596,34.0374
77th Street,21,-118.3308,33.9931
West LA,23,-118.3793,34.0572
77th Street,19,-118.2564,33.9723
Topanga,16,-118.6307,34.1526
Hollenbeck,20,-118.1995,34.0188
Olympic,21,-118.3004,34.0763
Hollywood,9,-118.3289,34.0908
Southwest,8,-118.3067,34.0109
Mission,10,-118.4653,34.2428
Mission,22,-118.4452,34.2492
Rampart,23,-118.2757,34.0729
West LA,18,-118.5269,34.048
Harbor,15,-118.2946,33.7279
Pacific,9,-118.4369,33.9989
Devonshire,12,-118.5623,34.2282
Southeast,20,-118.2391,33.9311
Topanga,6,-118.6146,34.1915
Hollywood,6,-118.3441,34.0944
Devonshire,22,-118.474,34.251
Van Nuys,13,-118.4399,34.1603
Devonshire,16,-118.5621,34.2748
N Hollywood,19,-118.4138,34.1493
Rampart,7,-118.2844,34.0686
Van Nuys,8,-118.4487,34.1509
Newton,6,-118.2565,33.9993
Newton,7,-118.2638,34.024
Southwest,9,-118.2959,34.0328
Central,17,-118.264,34.045
Van Nuys,19,-118.4183,34.1459
Southwest,16,-118.3311,34.0023
Olympic,7,-118.3053,34.0472
West LA,12,-118.3762,34.0536
77th Street,14,-118.3322,33.9909
Devonshire,20,-118.5157,34.29
Southwest,10,-118.2872,34.0109
Wilshire,17,-118.3338,34.0464
Devonshire,15,-118.5026,34.2321
Hollywood,21,-118.3452,34.098
Rampart,20,-118.2842,34.0512
Newton,19,-118.2565,34.0076
West LA,19,-118.3841,34.0522
Pacific,9,-118.4133,34.0269
N Hollywood,7,-118.3921,34.1867
Southeast,7,-118.2739,33.9528
Mission,23,-118.4699,34.2214
Mission,9,-118.4516,34.2215
Pacific,19,-118.4095,34.0277
Harbor,22,-118.3089,33.817
West LA,12,-118.4638,34.0443
Foothill,19,-118.3463,34.2498
Mission,14,-118.4662,34.2214
Southwest,8,-118.2937,34.0145
Harbor,16,-118.2456,33.7753
Wilshire,7,-118.3453,34.046
Devonshire,15,-118.5552,34.2663
Hollenbeck,17,-118.1785,34.0887
West Valley,20,-118.5273,34.2012
Topanga,21,-118.6029,34.2315
Southeast,20,-118.2462,33.9295
Northeast,23,-118.2544,34.0755
Devonshire,16,-118.571,34.2786
Central,22,-118.2488,34.0557
Topanga,9,-118.6234,34.2026
Olympic,1,-118.3042,34.0617
Foothill,9,-118.3955,34.2749
Foothill,14,-118.4173,34.2663
Southeast,17,-118.2827,33.9092
Van Nuys,11,-118.434,34.1485
Newton,10,-118.2322,34.0296
Hollywood,13,-118.3267,34.1052
Harbor,13,-118.3065,33.8315
Rampart,17,-118.2546,34.0668
Devonshire,11,-118.5711,34.2392
Northeast,12,-118.2973,34.1058
Northeast,11,-118.2412,34.0939
Central,16,-118.2667,34.032
Pacific,13,-118.4265,34.0282
Olympic,17,-118.301,34.0526
West LA,20,-118.427,34.0557
West Valley,14,-118.5274,34.2208
Devonshire,16,-118.5621,34.2748
Foothill,21,-118.3414,34.2105
Central,13,-118.2647,34.047
Hollywood,12,-118.3307,34.1058
Pacific,19,-118.4029,33.9451
West Valley,8,-118.5407,34.1801
Van Nuys,10,-118.452,34.2103
Olympic,15,-118.3177,34.0436
Topanga,18,-118.5638,34.1725
N Hollywood,23,-118.3987,34.1794
Newton,15,-118.2743,34.0234
Hollywood,22,-118.3571,34.0962
Southwest,10,-118.2872,34.0109
Hollywood,9,-118.3169,34.1053
Devonshire,16,-118.5788,34.2747
West LA,7,-118.4462,34.0439
Van Nuys,0,-118.4698,34.2085
Southwest,15,-118.3294,33.9964
Pacific,8,-118.4351,33.9976
West Valley,8,-118.5054,34.1602
Southeast,15,-118.2286,33.9483
Southeast,14,-118.2772,33.956
Southeast,18,-118.2541,33.9401
N Hollywood,8,-118.3954,34.1722
Van Nuys,8,-118.4662,34.1721
West Valley,15,-118.536,34.1724
Harbor,6,-118.2678,33.7739
Rampart,5,-118.2917,34.0818
Southwest,23,-118.3282,34.0256
N Hollywood,13,-118.3914,34.1418
Southwest,11,-118.3536,34.0173
Hollywood,18,-118.3092,34.0908
Central,15,-118.2356,34.0635
Wilshire,17,-118.3511,34.0762
West LA,15,-118.3768,34.0445
Wilshire,8,-118.3311,34.0399
West LA,21,-118.421,34.0588
Southwest,1,-118.3403,34.0126
Northeast,7,-118.1783,34.1198
Devonshire,16,-118.5621,34.2748
West Valley,12,-118.5579,34.1938
N Hollywood,18,-118.3615,34.1649
West Valley,10,-118.4836,34.1564
Central,16,-118.2478,34.0531
Southwest,12,-118.3078,34.0085
Devonshire,6,-118.4761,34.2574
Pacific,20,-118.4208,33.9616
Newton,21,-118.2571,34.0219
West Valley,9,-118.5055,34.2212
Southeast,17,-118.2739,33.9465
Northeast,15,-118.244,34.1015
Southwest,19,-118.2915,34.0296
Mission,17,-118.4792,34.3213
West LA,1,-118.3762,34.0536
West LA,18,-118.4484,34.0465
Northeast,19,-118.216,34.1232
Wilshire,11,-118.3372,34.0475
Wilshire,10,-118.3237,34.0817
Pacific,12,-118.3924,34.027
West Valley,14,-118.5099,34.2097
Northeast,10,-118.3005,34.0952
West Valley,14,-118.5407,34.1801
Hollywood,23,-118.3398,34.0926
Devonshire,16,-118.5621,34.2748
Harbor,22,-118.299,33.7352
Newton,9,-118.2433,34.0336
Pacific,19,-118.3996,33.9455
77th Street,10,-118.2915,33.9884
Hollenbeck,11,-118.202,34.0262
Van Nuys,11,-118.4312,34.1576
Mission,19,-118.4502,34.2354
Pacific,8,-118.3961,33.9445
Olympic,21,-118.3004,34.0763
Topanga,1,-118.5906,34.2029
N Hollywood,6,-118.3845,34.2085
Central,17,-118.2646,34.0311
Newton,19,-118.2701,33.9916
77th Street,12,-118.3003,33.9792
West Valley,6,-118.4896,34.2213
Pacific,7,-118.3785,33.9455
Rampart,9,-118.2842,34.0559
Southeast,13,-118.2695,33.9556
Foothill,7,-118.3878,34.2157
77th Street,20,-118.3068,33.9992
Van Nuys,18,-118.4137,34.1794
Hollywood,9,-118.3046,34.0908
Central,12,-118.2394,34.055
Van Nuys,8,-118.4596,34.1649
N Hollywood,12,-118.3414,34.1432
Olympic,7,-118.2962,34.04
Topanga,7,-118.5797,34.2011
Foothill,20,-118.3713,34.2345
West Valley,21,-118.5557,34.1727
Hollywood,23,-118.3282,34.1039
Wilshire,8,-118.3419,34.0649
West LA,16,-118.4916,34.1033
Harbor,15,-118.3042,33.831
West Valley,20,-118.5317,34.2084
Hollywood,10,-118.3093,34.0994
Southeast,10,-118.2883,33.8926
Wilshire,8,-118.3774,34.0373
Hollenbeck,1,-118.2189,34.0732
Northeast,19,-118.2153,34.1351
Van Nuys,20,-118.457,34.162
Hollenbeck,10,-118.2192,34.0486
Van Nuys,16,-118.4225,34.1722
N Hollywood,7,-118.4094,34.1722
Hollywood,21,-118.3375,34.1042
Hollenbeck,16,-118.1924,34.0332
N Hollywood,16,-118.3604,34.1745
West LA,19,-118.4683,34.0434
Newton,12,-118.2804,34.0111
Foothill,14,-118.3965,34.2217
Mission,8,-118.4438,34.3129
77th Street,6,-118.287,33.981
Northeast,21,-118.2354,34.1058
Harbor,5,-118.2976,33.7821
77th Street,19,-118.2739,33.9747
West Valley,19,-118.5203,34.1686
Newton,13,-118.2658,34.0145
Foothill,10,-118.4056,34.2702
West LA,11,-118.4395,34.1316
Olympic,10,-118.3009,34.0577
West LA,12,-118.5556,34.0385
Hollywood,18,-118.3158,34.1017
77th Street,14,-118.309,33.9746
West Valley,16,-118.5273,34.2048
Southwest,17,-118.2827,34.0071
Wilshire,18,-118.3614,34.0872
N Hollywood,18,-118.3703,34.1722
Northeast,14,-118.1815,34.1144
Van Nuys,23,-118.4485,34.1794
Wilshire,15,-118.3236,34.0399
Southwest,23,-118.277,34.0266
Southwest,15,-118.3509,34.0325
Northeast,17,-118.2311,34.0951
Van Nuys,12,-118.4662,34.1939
Central,5,-118.268,34.0407
Northeast,18,-118.2723,34.1068
77th Street,15,-118.2916,33.9655
Van Nuys,16,-118.4584,34.2131
Southwest,7,-118.2785,34.0328
Northeast,10,-118.1926,34.1097
Rampart,3,-118.2715,34.0648
Olympic,11,-118.2979,34.0618
Mission,15,-118.442,34.2516
Foothill,1,-118.4225,34.2579
Foothill,10,-118.3114,34.2597
Pacific,21,-118.3961,33.9309
Rampart,12,-118.2614,34.0706
Harbor,22,-118.2804,33.7424
West Valley,3,-118.5551,34.1516
Southwest,16,-118.3002,34.0109
Northeast,14,-118.1815,34.1144
Pacific,13,-118.4095,33.942
West LA,7,-118.4347,34.1161
Hollywood,9,-118.3093,34.0994
Olympic,13,-118.2916,34.0443
West LA,18,-118.3954,34.0525
Devonshire,18,-118.5201,34.2286
Northeast,19,-118.2607,34.0822
Mission,13,-118.4453,34.2427
West LA,16,-118.4211,34.044
N Hollywood,18,-118.4071,34.1478
77th Street,17,-118.3309,33.9829
Van Nuys,15,-118.4662,34.1576
Van Nuys,16,-118.4301,34.1722
Northeast,12,-118.2918,34.0991
77th Street,17,-118.2915,33.9932
West LA,12,-118.4106,34.05
West LA,7,-118.3863,34.0458
Central,14,-118.2397,34.0438
Van Nuys,7,-118.4509,34.1907
Mission,20,-118.4674,34.2573
Wilshire,14,-118.3522,34.0783
Rampart,14,-118.2725,34.059
West Valley,9,-118.5523,34.1595
Central,10,-118.2637,34.0322
Devonshire,20,-118.5798,34.2473
Mission,10,-118.433,34.2265
Harbor,20,-118.32,33.719
Southwest,16,-118.284,34.0344
Hollywood,23,-118.3261,34.1038
Newton,18,-118.2565,34.0058
Foothill,9,-118.4064,34.2797
Southeast,15,-118.2463,33.9303
Pacific,15,-118.4192,33.9931
Devonshire,17,-118.5099,34.2211
Hollenbeck,8,-118.2194,34.0379
Hollenbeck,8,-118.2198,34.0243
Topanga,22,-118.6015,34.1878
77th Street,9,-118.3138,33.9951
Hollenbeck,21,-118.1967,34.1002
77th Street,15,-118.263,33.9675
West Valley,0,-118.5262,34.1993
Foothill,20,-118.2955,34.2523
77th Street,15,-118.3108,33.9994
Topanga,7,-118.6559,34.1847
Van Nuys,15,-118.4485,34.1721
Central,17,-118.2361,34.0472
Southeast,1,-118.2827,33.9154
Southwest,19,-118.3178,34.0188
West Valley,16,-118.536,34.1775
77th Street,18,-118.3112,33.9709
West Valley,10,-118.5348,34.2012
Newton,17,-118.2392,34.0251
Wilshire,8,-118.349,34.0386
Hollenbeck,8,-118.2228,34.0766
Southwest,11,-118.3333,34.0085
Southeast,18,-118.2481,33.9491
Topanga,19,-118.5754,34.2083
Hollywood,23,-118.3322,34.1034
77th Street,20,-118.3003,33.9746
Northeast,16,-118.2005,34.1203
Harbor,13,-118.2424,33.7857
West Valley,3,-118.5142,34.2112
Newton,17,-118.2653,34.0102
Pacific,18,-118.3992,33.9877
Olympic,15,-118.2941,34.0578
N Hollywood,23,-118.3965,34.1921
Rampart,8,-118.2816,34.0379
Topanga,14,-118.6185,34.1937
Southeast,10,-118.2893,33.931
77th Street,11,-118.3286,33.9872
Olympic,17,-118.2916,34.0637
Pacific,16,-118.3962,33.9599
Foothill,9,-118.3114,34.2597
Wilshire,23,-118.3191,34.0618
Mission,12,-118.4688,34.2791
